<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
RUR,D,20200916,0000,74.9138,0
RUR,D,20200917,0000,75.1225,0
RUR,D,20200918,0000,75.6286,0
RUR,D,20200919,0000,75.7319,0
RUR,D,20200920,0000,75.835,0
RUR,D,20200921,0000,76.2106,0
RUR,D,20200922,0000,76.0307,0
RUR,D,20200923,0000,76.92,0
RUR,D,20200924,0000,76.834,0
RUR,D,20200925,0000,78.0826,0
RUR,D,20200926,0000,78.065,0
RUR,D,20200927,0000,77.877,0
RUR,D,20200928,0000,79.0876,0
RUR,D,20200929,0000,79.0735,0
RUR,D,20200930,0000,77.526,0
RUR,D,20201001,0000,76.932,0
RUR,D,20201002,0000,78.1801,0
RUR,D,20201003,0000,78.1679,0
RUR,D,20201004,0000,78.295,0
RUR,D,20201005,0000,77.998,0
RUR,D,20201006,0000,78.4161,0
RUR,D,20201007,0000,77.933,0
RUR,D,20201008,0000,77.3488,0
RUR,D,20201009,0000,76.7743,0
RUR,D,20201010,0000,76.7342,0
RUR,D,20201011,0000,76.916,0
RUR,D,20201012,0000,76.764,0
RUR,D,20201013,0000,76.951,0
RUR,D,20201014,0000,77.586,0
RUR,D,20201015,0000,77.828,0
RUR,D,20201016,0000,77.916,0
RUR,D,20201017,0000,77.8215,0
RUR,D,20201018,0000,77.765,0
RUR,D,20201019,0000,77.947,0
RUR,D,20201020,0000,77.2542,0
RUR,D,20201021,0000,76.7325,0
RUR,D,20201022,0000,76.5824,0
RUR,D,20201023,0000,76.04,0
RUR,D,20201024,0000,76.2175,0
RUR,D,20201025,0000,76.1865,0
RUR,D,20201026,0000,76.3925,0
RUR,D,20201027,0000,77.054,0
RUR,D,20201028,0000,78.84,0
RUR,D,20201029,0000,78.74,0
RUR,D,20201030,0000,79.4188,0
RUR,D,20201031,0000,79.3972,0
RUR,D,20201101,0000,79.285,0
RUR,D,20201102,0000,80.5224,0
RUR,D,20201103,0000,79.3033,0
RUR,D,20201104,0000,77.516,0
RUR,D,20201105,0000,76.85,0
RUR,D,20201106,0000,77.377,0
RUR,D,20201107,0000,77.299,0
RUR,D,20201108,0000,77.415,0
RUR,D,20201109,0000,76.3,0
RUR,D,20201110,0000,76.5158,0
RUR,D,20201111,0000,76.982,0
RUR,D,20201112,0000,77.33,0
RUR,D,20201113,0000,77.3135,0
RUR,D,20201114,0000,77.151,0
RUR,D,20201115,0000,77.2841,0
RUR,D,20201116,0000,76.1849,0
RUR,D,20201117,0000,76.245,0
RUR,D,20201118,0000,76.0131,0
RUR,D,20201119,0000,76.016,0
RUR,D,20201120,0000,76.1777,0
RUR,D,20201121,0000,75.951,0
RUR,D,20201122,0000,76.197,0
RUR,D,20201123,0000,76.1366,0
RUR,D,20201124,0000,75.433,0
RUR,D,20201125,0000,75.432,0
RUR,D,20201126,0000,75.6682,0
RUR,D,20201127,0000,76.0331,0
RUR,D,20201128,0000,75.9925,0
RUR,D,20201129,0000,75.9896,0
RUR,D,20201130,0000,76.25,0
RUR,D,20201201,0000,75.785,0
RUR,D,20201202,0000,75.052,0
RUR,D,20201203,0000,74.453,0
RUR,D,20201204,0000,74.0376,0
RUR,D,20201205,0000,74.1181,0
RUR,D,20201206,0000,74.0713,0
RUR,D,20201207,0000,73.6531,0
RUR,D,20201208,0000,73.4776,0
RUR,D,20201209,0000,73.8213,0
RUR,D,20201210,0000,73.0373,0
RUR,D,20201211,0000,72.87,0
RUR,D,20201212,0000,72.886,0
RUR,D,20201213,0000,72.886,0
RUR,D,20201214,0000,73.865,0
RUR,D,20201215,0000,73.251,0
RUR,D,20201216,0000,73.273,0
RUR,D,20201217,0000,72.836,0
RUR,D,20201218,0000,73.286,0
RUR,D,20201219,0000,73.16,0
RUR,D,20201220,0000,73.6018,0
RUR,D,20201221,0000,74.728,0
RUR,D,20201222,0000,75.895,0
RUR,D,20201223,0000,74.927,0
RUR,D,20201224,0000,73.9806,0
RUR,D,20201225,0000,74.025,0
RUR,D,20201226,0000,74.3244,0
RUR,D,20201227,0000,74.159,0
RUR,D,20201228,0000,73.64,0
RUR,D,20201229,0000,73.923,0
RUR,D,20201230,0000,74.427,0
RUR,D,20201231,0000,73.983,0
RUR,D,20210101,0000,74.0042,0
RUR,D,20210102,0000,73.809,0
RUR,D,20210103,0000,74.061,0
RUR,D,20210104,0000,74.389,0
RUR,D,20210105,0000,74.075,0
RUR,D,20210106,0000,73.9857,0
RUR,D,20210107,0000,74.577,0
RUR,D,20210108,0000,74.1193,0
RUR,D,20210109,0000,74.0795,0
RUR,D,20210110,0000,74.0795,0
RUR,D,20210111,0000,74.5778,0
RUR,D,20210112,0000,73.45,0
RUR,D,20210113,0000,73.746,0
RUR,D,20210114,0000,73.165,0
RUR,D,20210115,0000,73.651,0
RUR,D,20210116,0000,73.31,0
RUR,D,20210117,0000,73.534,0
RUR,D,20210118,0000,73.9775,0
RUR,D,20210119,0000,73.675,0
RUR,D,20210120,0000,73.4486,0
RUR,D,20210121,0000,73.8005,0
RUR,D,20210122,0000,75.227,0
RUR,D,20210123,0000,75.1411,0
RUR,D,20210124,0000,75.223,0
RUR,D,20210125,0000,75.336,0
RUR,D,20210126,0000,74.969,0
RUR,D,20210127,0000,75.86,0
RUR,D,20210128,0000,75.998,0
RUR,D,20210129,0000,75.6768,0
RUR,D,20210130,0000,75.8064,0
RUR,D,20210131,0000,75.84,0
RUR,D,20210201,0000,76.1634,0
RUR,D,20210202,0000,76.2396,0
RUR,D,20210203,0000,75.93,0
RUR,D,20210204,0000,75.453,0
RUR,D,20210205,0000,74.651,0
RUR,D,20210206,0000,74.5982,0
RUR,D,20210207,0000,74.6595,0
RUR,D,20210208,0000,74.255,0
RUR,D,20210209,0000,73.889,0
RUR,D,20210210,0000,73.9222,0
RUR,D,20210211,0000,73.633,0
RUR,D,20210212,0000,73.692,0
RUR,D,20210213,0000,73.6361,0
RUR,D,20210214,0000,73.6744,0
RUR,D,20210215,0000,73.225,0
RUR,D,20210216,0000,73.62,0
RUR,D,20210217,0000,73.7253,0
RUR,D,20210218,0000,73.822,0
RUR,D,20210219,0000,73.777,0
RUR,D,20210220,0000,74.094,0
RUR,D,20210221,0000,74.0441,0
RUR,D,20210222,0000,74.434,0
RUR,D,20210223,0000,73.942,0
RUR,D,20210224,0000,73.45,0
RUR,D,20210225,0000,74.5,0
RUR,D,20210226,0000,74.535,0
RUR,D,20210227,0000,74.175,0
RUR,D,20210228,0000,74.7651,0
RUR,D,20210301,0000,74.148,0
RUR,D,20210302,0000,73.832,0
RUR,D,20210303,0000,73.775,0
RUR,D,20210304,0000,74.614,0
RUR,D,20210305,0000,74.1776,0
RUR,D,20210306,0000,74.077,0
RUR,D,20210307,0000,74.317,0
RUR,D,20210308,0000,74.386,0
RUR,D,20210309,0000,73.8546,0
RUR,D,20210310,0000,73.539,0
RUR,D,20210311,0000,73.361,0
RUR,D,20210312,0000,73.25,0
RUR,D,20210313,0000,73.2461,0
RUR,D,20210314,0000,73.516,0
RUR,D,20210315,0000,72.7689,0
RUR,D,20210316,0000,72.7531,0
RUR,D,20210317,0000,73.656,0
RUR,D,20210318,0000,74.152,0
RUR,D,20210319,0000,74.05,0
RUR,D,20210320,0000,74.0959,0
RUR,D,20210321,0000,74.7275,0
RUR,D,20210322,0000,74.752,0
RUR,D,20210323,0000,76.4021,0
RUR,D,20210324,0000,76.5573,0
RUR,D,20210325,0000,76.2503,0
RUR,D,20210326,0000,76.0106,0
RUR,D,20210327,0000,75.7547,0
RUR,D,20210328,0000,75.7539,0
RUR,D,20210329,0000,75.9637,0
RUR,D,20210330,0000,75.79,0
RUR,D,20210331,0000,75.63,0
RUR,D,20210401,0000,76.1437,0
RUR,D,20210402,0000,76.28,0
RUR,D,20210403,0000,76.463,0
RUR,D,20210404,0000,76.4983,0
RUR,D,20210405,0000,76.34,0
RUR,D,20210406,0000,77.456,0
RUR,D,20210407,0000,76.9213,0
RUR,D,20210408,0000,76.7888,0
RUR,D,20210409,0000,77.2271,0
RUR,D,20210410,0000,77.3728,0
RUR,D,20210411,0000,77.317,0
RUR,D,20210412,0000,77.3335,0
RUR,D,20210413,0000,76.3902,0
RUR,D,20210414,0000,75.7525,0
RUR,D,20210415,0000,76.5755,0
RUR,D,20210416,0000,75.9108,0
RUR,D,20210417,0000,75.765,0
RUR,D,20210418,0000,75.9049,0
RUR,D,20210419,0000,76.196,0
RUR,D,20210420,0000,76.9137,0
RUR,D,20210421,0000,76.6725,0
RUR,D,20210422,0000,75.4175,0
RUR,D,20210423,0000,74.8226,0
RUR,D,20210424,0000,74.875,0
RUR,D,20210425,0000,74.9034,0
RUR,D,20210426,0000,74.951,0
RUR,D,20210427,0000,74.9888,0
RUR,D,20210428,0000,74.331,0
RUR,D,20210429,0000,74.657,0
RUR,D,20210430,0000,75.9148,0
RUR,D,20210501,0000,75.187,0
RUR,D,20210502,0000,75.116,0
RUR,D,20210503,0000,74.9563,0
RUR,D,20210504,0000,74.7087,0
RUR,D,20210505,0000,74.8115,0
RUR,D,20210506,0000,74.2374,0
RUR,D,20210507,0000,74.1975,0
RUR,D,20210508,0000,73.745,0
RUR,D,20210509,0000,73.654,0
RUR,D,20210510,0000,74.237,0
RUR,D,20210511,0000,73.937,0
RUR,D,20210512,0000,74.6653,0
RUR,D,20210513,0000,74.002,0
RUR,D,20210514,0000,73.9976,0
RUR,D,20210515,0000,73.99,0
RUR,D,20210516,0000,73.992,0
RUR,D,20210517,0000,73.875,0
RUR,D,20210518,0000,73.6287,0
RUR,D,20210519,0000,73.7524,0
RUR,D,20210520,0000,73.5718,0
RUR,D,20210521,0000,73.591,0
RUR,D,20210522,0000,73.6231,0
RUR,D,20210523,0000,73.598,0
RUR,D,20210524,0000,73.5555,0
RUR,D,20210525,0000,73.445,0
RUR,D,20210526,0000,73.571,0
RUR,D,20210527,0000,73.4068,0
RUR,D,20210528,0000,73.1472,0
RUR,D,20210529,0000,73.202,0
RUR,D,20210530,0000,73.0955,0
RUR,D,20210531,0000,73.4562,0
RUR,D,20210601,0000,73.6535,0
RUR,D,20210602,0000,73.0747,0
RUR,D,20210603,0000,73.125,0
RUR,D,20210604,0000,72.721,0
RUR,D,20210605,0000,72.721,0
RUR,D,20210606,0000,72.915,0
RUR,D,20210607,0000,72.7582,0
RUR,D,20210608,0000,72.206,0
RUR,D,20210609,0000,72.369,0
RUR,D,20210610,0000,72.1155,0
RUR,D,20210611,0000,71.9617,0
RUR,D,20210612,0000,71.946,0
RUR,D,20210613,0000,72.04,0
RUR,D,20210614,0000,72.137,0
RUR,D,20210615,0000,72.1747,0
RUR,D,20210616,0000,72.589,0
RUR,D,20210617,0000,72.2902,0
RUR,D,20210618,0000,72.691,0
RUR,D,20210619,0000,72.7073,0
RUR,D,20210620,0000,72.659,0
RUR,D,20210621,0000,73.0961,0
RUR,D,20210622,0000,72.8484,0
RUR,D,20210623,0000,72.663,0
RUR,D,20210624,0000,72.2624,0
RUR,D,20210625,0000,72.225,0
RUR,D,20210626,0000,72.2014,0
RUR,D,20210627,0000,72.087,0
RUR,D,20210628,0000,72.2281,0
RUR,D,20210629,0000,72.7785,0
RUR,D,20210630,0000,73.0856,0
RUR,D,20210701,0000,73.299,0
RUR,D,20210702,0000,73.2095,0
RUR,D,20210703,0000,73.058,0
RUR,D,20210704,0000,73.08,0
RUR,D,20210705,0000,73.4454,0
RUR,D,20210706,0000,74.3232,0
RUR,D,20210707,0000,74.5791,0
RUR,D,20210708,0000,74.58,0
RUR,D,20210709,0000,74.3883,0
RUR,D,20210710,0000,74.3494,0
RUR,D,20210711,0000,74.3475,0
RUR,D,20210712,0000,74.333,0
RUR,D,20210713,0000,74.3965,0
RUR,D,20210714,0000,74.1318,0
RUR,D,20210715,0000,74.3274,0
RUR,D,20210716,0000,74.0238,0
RUR,D,20210717,0000,74.005,0
RUR,D,20210718,0000,74.2525,0
RUR,D,20210719,0000,74.586,0
RUR,D,20210720,0000,74.4762,0
RUR,D,20210721,0000,73.99,0
RUR,D,20210722,0000,73.6564,0
RUR,D,20210723,0000,73.815,0
RUR,D,20210724,0000,73.8102,0
RUR,D,20210725,0000,73.7066,0
RUR,D,20210726,0000,73.7534,0
RUR,D,20210727,0000,73.6792,0
RUR,D,20210728,0000,73.387,0
RUR,D,20210729,0000,73.188,0
RUR,D,20210730,0000,72.9823,0
RUR,D,20210731,0000,73.0932,0
RUR,D,20210801,0000,73.24,0
RUR,D,20210802,0000,72.815,0
RUR,D,20210803,0000,72.9549,0
RUR,D,20210804,0000,73.122,0
RUR,D,20210805,0000,73.025,0
RUR,D,20210806,0000,73.2709,0
RUR,D,20210807,0000,73.486,0
RUR,D,20210808,0000,73.3865,0
RUR,D,20210809,0000,73.6098,0
RUR,D,20210810,0000,73.915,0
RUR,D,20210811,0000,73.4434,0
RUR,D,20210812,0000,73.4967,0
RUR,D,20210813,0000,73.2815,0
RUR,D,20210814,0000,73.319,0
RUR,D,20210815,0000,73.3025,0
RUR,D,20210816,0000,73.2325,0
RUR,D,20210817,0000,73.54,0
RUR,D,20210818,0000,73.454,0
RUR,D,20210819,0000,73.99,0
RUR,D,20210820,0000,73.89,0
RUR,D,20210821,0000,74.255,0
RUR,D,20210822,0000,74.216,0
RUR,D,20210823,0000,74.217,0
RUR,D,20210824,0000,73.7153,0
RUR,D,20210825,0000,73.8526,0
RUR,D,20210826,0000,74.2729,0
RUR,D,20210827,0000,73.3762,0
RUR,D,20210828,0000,73.444,0
RUR,D,20210829,0000,73.44,0
RUR,D,20210830,0000,73.398,0
RUR,D,20210831,0000,73.12,0
RUR,D,20210901,0000,72.9598,0
RUR,D,20210902,0000,72.9464,0
RUR,D,20210903,0000,72.7958,0
RUR,D,20210904,0000,72.8328,0
RUR,D,20210905,0000,72.7785,0
RUR,D,20210906,0000,72.9774,0
RUR,D,20210907,0000,73.3419,0
RUR,D,20210908,0000,73.4159,0
RUR,D,20210909,0000,72.6168,0
RUR,D,20210910,0000,73.1496,0
RUR,D,20210911,0000,73.1692,0
RUR,D,20210912,0000,73.1861,0
RUR,D,20210913,0000,72.5304,0
RUR,D,20210914,0000,72.8315,0
RUR,D,20210915,0000,72.167,0
RUR,D,20210916,0000,72.3341,0
RUR,D,20210917,0000,72.9085,0
RUR,D,20210918,0000,72.8852,0
RUR,D,20210919,0000,72.864,0
RUR,D,20210920,0000,73.7138,0
RUR,D,20210921,0000,73.22,0
RUR,D,20210922,0000,73.0205,0
RUR,D,20210923,0000,72.5727,0
RUR,D,20210924,0000,72.988,0
RUR,D,20210925,0000,72.58,0
RUR,D,20210926,0000,72.97,0
RUR,D,20210927,0000,72.521,0
RUR,D,20210928,0000,72.7,0
RUR,D,20210929,0000,72.835,0
RUR,D,20210930,0000,72.7289,0
RUR,D,20211001,0000,72.6353,0
RUR,D,20211002,0000,72.5902,0
RUR,D,20211003,0000,72.702,0
RUR,D,20211004,0000,72.411,0
RUR,D,20211005,0000,72.2614,0
RUR,D,20211006,0000,72.368,0
RUR,D,20211007,0000,71.788,0
RUR,D,20211008,0000,71.79,0
RUR,D,20211009,0000,71.8084,0
RUR,D,20211010,0000,71.835,0
RUR,D,20211011,0000,72.6011,0
RUR,D,20211012,0000,71.9012,0
RUR,D,20211013,0000,72.0392,0
RUR,D,20211014,0000,71.4582,0
RUR,D,20211015,0000,71.107,0
RUR,D,20211016,0000,70.988,0
RUR,D,20211017,0000,71.0315,0
RUR,D,20211018,0000,71.2728,0
RUR,D,20211019,0000,70.8295,0
RUR,D,20211020,0000,70.8448,0
RUR,D,20211021,0000,71.0692,0
RUR,D,20211022,0000,70.3792,0
RUR,D,20211023,0000,70.3091,0
RUR,D,20211024,0000,70.43,0
RUR,D,20211025,0000,69.8079,0
RUR,D,20211026,0000,69.354,0
RUR,D,20211027,0000,70.8609,0
RUR,D,20211028,0000,70.2478,0
RUR,D,20211029,0000,70.7108,0
RUR,D,20211030,0000,70.9271,0
RUR,D,20211031,0000,70.9271,0
RUR,D,20211101,0000,71.5583,0
RUR,D,20211102,0000,71.5027,0
RUR,D,20211103,0000,71.7286,0
RUR,D,20211104,0000,71.2985,0
RUR,D,20211105,0000,70.7233,0
RUR,D,20211106,0000,71.1489,0
RUR,D,20211107,0000,71.2603,0
RUR,D,20211108,0000,71.2016,0
RUR,D,20211109,0000,70.71,0
RUR,D,20211110,0000,71.253,0
RUR,D,20211111,0000,71.477,0
RUR,D,20211112,0000,72.8372,0
RUR,D,20211113,0000,72.8772,0
RUR,D,20211114,0000,72.8564,0
RUR,D,20211115,0000,72.5782,0
RUR,D,20211116,0000,73.08,0
RUR,D,20211117,0000,72.515,0
RUR,D,20211118,0000,73.007,0
RUR,D,20211119,0000,73.4429,0
RUR,D,20211120,0000,73.5737,0
RUR,D,20211121,0000,73.5235,0
RUR,D,20211122,0000,75.023,0
RUR,D,20211123,0000,74.3334,0
RUR,D,20211124,0000,74.943,0
RUR,D,20211125,0000,74.529,0
RUR,D,20211126,0000,75.495,0
RUR,D,20211127,0000,75.568,0
RUR,D,20211128,0000,75.639,0
RUR,D,20211129,0000,74.587,0
RUR,D,20211130,0000,73.997,0
RUR,D,20211201,0000,74.3105,0
RUR,D,20211202,0000,73.6399,0
